,u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,service,tunnel,area
10025,4648506412,1840121925,0,635654055,True,2,Pasir Ris Drive 3,primary,60,50.076,"LINESTRING (103.9488233 1.3753858, 103.9492402 1.3752152)",,,,,,,
10026,4648597085,1840034303,0,471159480,True,3,Pasir Ris Drive 1,primary,60,12.63,"LINESTRING (103.9596378 1.3677284, 103.9595385 1.3677836)",,,,,,,
10027,4648597088,1840034296,0,470682091,True,3,Pasir Ris Drive 1,primary,60,8.269,"LINESTRING (103.960072 1.367436, 103.9600174 1.3674865)",,,,,,,
10028,4648760694,1840034341,0,470795371,True,4,Pasir Ris Drive 1,primary,60,11.852,"LINESTRING (103.9569822 1.3688771, 103.9568806 1.3689094)",,,,,,,
10029,4648760711,5268365907,0,173767798,True,2,Pasir Ris Drive 1,primary,60,23.815,"LINESTRING (103.9488524 1.3709061, 103.948693 1.3710492)",,,,,,,
10030,4648760712,6198778148,0,471187527,True,1,Pasir Ris Street 51,residential,50,4.328,"LINESTRING (103.948889 1.37103, 103.9489028 1.3710664)",,,,,,,
10031,4648760712,1840034431,0,528542526,True,3,Pasir Ris Drive 1,primary,60,14.873,"LINESTRING (103.948889 1.37103, 103.9489902 1.3709425)",,,,,,,
10032,4648760713,1840895164,0,537933599,True,,Pasir Ris Central,residential,50,12.595,"LINESTRING (103.9493 1.3721071, 103.9494088 1.3720755)",,,,,,,
10033,4648760714,6193644745,0,537933597,True,3,Pasir Ris Street 51,residential,50,11.201,"LINESTRING (103.9493766 1.3719931, 103.9493431 1.3718981)",,,,,,,
10034,4649774598,4036272743,0,470787513,True,4,Pasir Ris Drive 3,primary,60,53.422,"LINESTRING (103.955495 1.3754635, 103.9559713 1.3755274)",,,,,,,
10035,4650629285,203231254,0,470890602,True,3,Pasir Ris Drive 1,primary,60,20.182,"LINESTRING (103.9412256 1.3747163, 103.9410773 1.374821)",,,,,,,
10036,4650629287,401454812,0,74480982,True,2,Elias Road,secondary,50,21.847,"LINESTRING (103.9410283 1.3746753, 103.9409602 1.374491)",,,,,,,
10037,4650629288,401454809,0,470890604,True,2,Elias Road,secondary,50,20.367,"LINESTRING (103.9405622 1.3737653, 103.9404723 1.3736057)",,,,,,,
10038,4650629293,5152153795,0,470890608,True,2,Elias Road,secondary,50,9.969,"LINESTRING (103.9402264 1.3733539, 103.9402622 1.3734361)",,,,,,,
10039,4650629293,242416069,0,528901624,False,,Pasir Ris Street 71,residential,50,11.984,"LINESTRING (103.9402264 1.3733539, 103.9403331 1.3733385)",,,,,,,
10040,4650629293,6038226037,0,641073080,False,3,Pasir Ris Street 71,residential,50,17.032,"LINESTRING (103.9402264 1.3733539, 103.9400746 1.3733747)",,,,,,,
10041,4650629294,5218634450,0,639559686,True,2,Elias Road,secondary,50,9.804,"LINESTRING (103.9404768 1.3738158, 103.940521 1.3738921)",,,,,,,
10042,4650629295,4650629296,0,470922337,True,3,Elias Road,secondary,50,42.628,"LINESTRING (103.9407742 1.3743352, 103.9409254 1.3746875)",,,,,,,
10043,4650629296,4650629297,0,470922337,True,3,Elias Road,secondary,50,22.946,"LINESTRING (103.9409254 1.3746875, 103.9409839 1.3748854)",,,,,,,
10044,4650629297,4650629298,0,537933583,True,3,Elias Road,secondary,50,14.517,"LINESTRING (103.9409839 1.3748854, 103.9410158 1.375012)",,,,,,,
10045,4650629297,5218644141,0,537933584,True,2,Pasir Ris Drive 1,primary,60,24.661,"LINESTRING (103.9409839 1.3748854, 103.9408066 1.3750187)",,,,,,,
10046,4650629298,1840038945,0,528901623,True,3,Pasir Ris Drive 1,primary,60,12.615,"LINESTRING (103.9410158 1.375012, 103.9411109 1.3749501)",,,,,,,
10047,4650629304,1836941378,0,470898565,True,2,Pasir Ris Drive 3,primary,60,99.484,"LINESTRING (103.9417252 1.3795085, 103.9410103 1.3800467)",,,,,,,
10048,4650629306,4645736710,0,537933589,True,3,Pasir Ris Drive 3,primary,60,11.743,"LINESTRING (103.941788 1.3796217, 103.9418684 1.3795532)",,,,,,,
10049,4650710330,6265175362,0,173767801,False,3,Pasir Ris Drive 10,residential,50,32.305,"LINESTRING (103.9365837 1.377364, 103.9367529 1.3776002)",,,,,,,
10050,4650710330,6381518679,0,470897076,False,2,Pasir Ris Drive 10,residential,50,50.815,"LINESTRING (103.9365837 1.377364, 103.9363249 1.3769873)",,,,,,,
10051,4650716986,4644995449,0,471136833,True,,Pasir Ris Drive 3,primary,60,13.035,"LINESTRING (103.9395673 1.381336, 103.9394837 1.3814182)",,,,,,,
10052,4650717191,6265175359,0,656746365,True,2,Pasir Ris Drive 1,primary,60,9.821,"LINESTRING (103.9370033 1.3780258, 103.9370739 1.3779727)",,,,,,,
10053,4650775312,1836941377,0,470898563,True,4,Pasir Ris Drive 3,primary,60,88.852,"LINESTRING (103.9424586 1.3789684, 103.9418106 1.3794362)",,,,,,,
10054,4650794558,5266984257,0,470904967,True,3,Pasir Ris Drive 1,primary,60,58.004,"LINESTRING (103.9445083 1.3732648, 103.9449919 1.3730689)",,,,,,,
10055,4650819877,1840034270,0,470917017,True,3,Pasir Ris Drive 1,primary,60,70.117,"LINESTRING (103.9619256 1.3658416, 103.962378 1.3654022)",,,,,,,
10056,4650819878,1840267279,0,470917019,True,2,Pasir Ris Drive 2,tertiary,50,19.106,"LINESTRING (103.9647429 1.367733, 103.964889 1.3678235)",,,,,,,
10057,4650819881,1840086252,0,655686298,True,2,Pasir Ris Drive 3,primary,60,201.217,"LINESTRING (103.9648534 1.3680704, 103.9639371 1.369631)",,,,,,,
10058,4652670849,1842918227,0,655835736,True,4,T3 Departure Drive,secondary,50,128.659,"LINESTRING (103.9873328 1.3558665, 103.9878074 1.3569218)",,yes,,,,,
10059,4652992834,6265175360,0,471136830,True,3,Pasir Ris Drive 1,primary,60,109.004,"LINESTRING (103.9377907 1.3772863, 103.9370055 1.3778735)",,,,,,,
10060,4652992836,4650716986,0,471136832,True,3,Pasir Ris Drive 3,primary,60,108.246,"LINESTRING (103.9402647 1.3806566, 103.9395673 1.381336)",,,,,,,
10061,4653215898,6216699506,0,471159483,True,3,Pasir Ris Drive 1,primary,60,73.852,"LINESTRING (103.9629624 1.3646484, 103.9624945 1.3651199)",,,,,,,
10062,4653215899,1840267254,0,471159487,True,3,Pasir Ris Drive 2,tertiary,50,97.655,"LINESTRING (103.9630828 1.3659344, 103.9624544 1.3653207)",,,,,,,
10063,4653464292,6053686188,0,655685736,True,2,Pasir Ris Drive 1,primary,60,133.921,"LINESTRING (103.9447973 1.3730261, 103.9436755 1.3734652)",,,,,,,
10064,4653464293,4650717191,0,471185108,True,3,Pasir Ris Drive 1,primary,60,96.298,"LINESTRING (103.9363007 1.3785324, 103.9370033 1.3780258)",,,,,,,
10065,4653499062,6095569581,0,471188312,True,3,Pasir Ris Drive 3,primary,60,15.439,"LINESTRING (103.964667 1.3686265, 103.9647335 1.3685046)",,,,,,,
10066,4653976013,1628814979,0,471229375,True,2,Pasir Ris Central,residential,50,54.202,"LINESTRING (103.9511421 1.3742517, 103.9511351 1.3747391)",,,,,,,
10067,4653976014,2232612115,0,470787518,True,2,Pasir Ris Drive 3,primary,60,14.63,"LINESTRING (103.9565241 1.3755676, 103.9566552 1.3755792)",,,,,,,
10068,4653976019,1820138436,0,471229385,True,5,Pasir Ris Drive 12,primary,60,39.35,"LINESTRING (103.9348052 1.3805096, 103.9346002 1.3802211)",,,,,,,
10069,4654293013,5222086316,0,537636425,True,3,Loyang Avenue,primary,70,113.272,"LINESTRING (103.9729465 1.3720303, 103.9722313 1.3713047)",,,,,,,
10070,4654293014,6038210759,0,641071385,True,3,Loyang Avenue,primary,70,41.13,"LINESTRING (103.9728583 1.3720954, 103.9731355 1.3723404)",,,,,,,
10071,4654293015,242597002,0,471257147,True,4,Loyang Avenue,primary,70,89.598,"LINESTRING (103.9717423 1.3707986, 103.9711648 1.3702365)",,,,,,,
10072,4654293016,310043888,0,471257148,True,4,Loyang Avenue,primary,70,88.373,"LINESTRING (103.9705166 1.3697589, 103.97106 1.370339)",,,,,,,
10073,4654293017,7058933265,0,471257149,True,3,Loyang Avenue,primary,70,11.077,"LINESTRING (103.9742872 1.3734225, 103.9743582 1.3734924)",,,,,,,
10074,4654293019,4654377526,0,586836332,True,3,Loyang Avenue,primary,70,84.95,"LINESTRING (103.975145 1.3742592, 103.9756675 1.3748167)",,,,,,,
10075,4654293020,2061401522,0,471272307,True,3,Loyang Avenue,primary,70,29.336,"LINESTRING (103.9752635 1.3741555, 103.9750802 1.3739657)",,,,,,,
10076,4654293026,6039546544,0,634168011,True,3,Loyang Avenue,primary,70,22.49,"LINESTRING (103.974803 1.3736918, 103.9746498 1.3735597)",,,,,,,
10077,4654293027,2061401520,0,471272306,True,4,Loyang Avenue,primary,70,24.459,"LINESTRING (103.974643 1.3737769, 103.9748065 1.3739241)",,,,,,,
10078,4654377526,4654377527,0,713263959,True,2,Loyang Avenue,primary,70,130.26,"LINESTRING (103.9756675 1.3748167, 103.9764681 1.3756721)",,,,,,,
10079,4654377527,6704931332,0,713263959,True,2,Loyang Avenue,primary,70,85.713,"LINESTRING (103.9764681 1.3756721, 103.9770032 1.3762271)",,,,,,,
10080,4654377528,4654377529,0,713263957,True,2,Loyang Avenue,primary,70,94.347,"LINESTRING (103.977368 1.3766039, 103.9779603 1.3772116)",,,,,,,
10081,4654377529,4654377530,0,713263957,True,2,Loyang Avenue,primary,70,14.641,"LINESTRING (103.9779603 1.3772116, 103.9780426 1.3773144)",,,,,,,
10082,4654377530,5152743793,0,713263957,True,2,Loyang Avenue,primary,70,18.755,"LINESTRING (103.9780426 1.3773144, 103.9781338 1.3774563)",,,,,,,
10083,4654377531,4654377532,0,713263957,True,2,Loyang Avenue,primary,70,30.758,"LINESTRING (103.9782157 1.3776085, 103.9783339 1.3778586)",,,,,,,
10084,4654377532,4654377533,0,713263957,True,2,Loyang Avenue,primary,70,30.768,"LINESTRING (103.9783339 1.3778586, 103.9784297 1.3781182)",,,,,,,
10085,4654377533,4654377534,0,713263957,True,2,Loyang Avenue,primary,70,35.835,"LINESTRING (103.9784297 1.3781182, 103.9784872 1.3784353)",,,,,,,
10086,4654377534,5152743792,0,713263957,True,2,Loyang Avenue,primary,70,16.935,"LINESTRING (103.9784872 1.3784353, 103.9785063 1.3785864)",,,,,,,
10087,4654377535,4654377536,0,713263956,True,2,Loyang Avenue,primary,70,57.987,"LINESTRING (103.9785202 1.3787801, 103.9785028 1.3793013)",,,,,,,
10088,4654377536,5911575642,0,471272308,True,2,Loyang Avenue,primary,70,44.511,"LINESTRING (103.9785028 1.3793013, 103.9784776 1.3797008)",,,,,,,
10089,4654377538,4654377539,0,471272308,True,2,Loyang Avenue,primary,70,121.724,"LINESTRING (103.9784366 1.3804479, 103.9783741 1.3815408)",,,,,,,
10090,4654377539,4654377540,0,471272308,True,2,Loyang Avenue,primary,70,50.328,"LINESTRING (103.9783741 1.3815408, 103.9783488 1.3819927)",,,,,,,
10091,4654377540,4654377541,0,471272308,True,2,Loyang Avenue,primary,70,85.336,"LINESTRING (103.9783488 1.3819927, 103.9783051 1.3827589)",,,,,,,
10092,4654377541,4654377542,0,471272308,True,2,Loyang Avenue,primary,70,151.234,"LINESTRING (103.9783051 1.3827589, 103.9782264 1.3841167)",,,,,,,
10093,4654377542,4654377543,0,471272308,True,2,Loyang Avenue,primary,70,49.973,"LINESTRING (103.9782264 1.3841167, 103.978222 1.3845661)",,,,,,,
10094,4654377543,5152743783,0,471272308,True,2,Loyang Avenue,primary,70,24.986,"LINESTRING (103.978222 1.3845661, 103.978237 1.3847903)",,,,,,,
