,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,access,tunnel
765,1748996468,1748996465,0,166523291,True,2,residential,50,17.929,"LINESTRING (103.9035544 1.4107807, 103.903715 1.4107658)",,Sentul Crescent,yes,,
766,1748996470,4697831208,0,476138604,True,3,secondary,60,75.622,"LINESTRING (103.9005252 1.4119832, 103.9002198 1.4113755)",,Punggol Way,,,
767,1748996472,4604732758,0,476138604,True,3,secondary,60,32.908,"LINESTRING (103.9008195 1.4125701, 103.9006863 1.4123058)",,Punggol Way,,,
768,1748996477,4604778167,0,465518991,True,3,secondary,50,9.906,"LINESTRING (103.9007798 1.4128414, 103.9008184 1.4129217)",,Punggol Way,,,
769,1748996477,5218788703,0,582303302,True,2,secondary,50,45.866,"LINESTRING (103.9007798 1.4128414, 103.9003926 1.4129839)",,Seletar North Link,,,
770,1749002694,5218887526,0,646138488,False,2,residential,50,45.674,"LINESTRING (103.9051482 1.4157358, 103.9049338 1.4160862)",,Punggol Seventeenth Avenue,,,
771,1749002694,368930452,0,646138488,False,2,residential,50,25.33,"LINESTRING (103.9051482 1.4157358, 103.9053203 1.4155865)",,Punggol Seventeenth Avenue,,,
772,1749002699,368930452,0,163137280,False,2,residential,50,72.243,"LINESTRING (103.9058255 1.4159952, 103.9053203 1.4155865)",,Punggol Seventeenth Avenue,,,
773,1749002699,2398078766,0,231414422,False,,residential,50,23.316,"LINESTRING (103.9058255 1.4159952, 103.905987 1.416129)",,Punggol Seventeenth Avenue,,,
774,1749002699,6769818891,0,721661464,False,2,residential,50,15.135,"LINESTRING (103.9058255 1.4159952, 103.905749 1.4161078)",,Punggol Seventeenth Avenue,,,
775,1749002704,1749002706,0,32759984,True,3,secondary,50,27.328,"LINESTRING (103.9015662 1.4152833, 103.9017027 1.4154877)",,Punggol Way,,,
776,1749002706,368935418,0,32759984,True,3,secondary,50,43.08,"LINESTRING (103.9017027 1.4154877, 103.9019525 1.4157839)",,Punggol Way,,,
777,1754681453,6143041967,0,534629586,True,2,secondary,50,229.561,"LINESTRING (103.8990951 1.4136977, 103.8972303 1.4145847)",,Seletar North Link,,,
778,1779682125,5860208689,0,646205873,True,2,secondary,50,30.893,"LINESTRING (103.8991375 1.4137873, 103.8993815 1.4136543)",,Seletar North Link,,,
779,1779685868,4005058678,0,655802932,True,3,secondary,60,27.674,"LINESTRING (103.8990115 1.4090282, 103.8988834 1.4088148)",,Punggol Way,,,
780,1779685873,1779685879,0,166522979,True,3,secondary,60,30.836,"LINESTRING (103.8987924 1.4091501, 103.8989231 1.4093947)",,Punggol Way,yes,,
781,1779685875,1779685868,0,166522978,True,3,secondary,60,36.038,"LINESTRING (103.8991677 1.4093122, 103.8990115 1.4090282)",,Punggol Way,yes,,
782,1779685879,6144110942,0,582303277,True,3,secondary,60,76.59,"LINESTRING (103.8989231 1.4093947, 103.899253 1.4099994)",,Punggol Way,,,
783,1779685883,1749002704,0,32759984,True,3,secondary,50,4.701,"LINESTRING (103.9015437 1.4152475, 103.9015662 1.4152833)",,Punggol Way,,,
784,1779686980,6642037184,0,166523222,True,2,residential,50,44.779,"LINESTRING (103.9014808 1.4074408, 103.901322 1.4070707)",,Punggol Walk,,,
785,1779686982,1779686986,0,166523220,True,2,residential,50,86.808,"LINESTRING (103.9013813 1.4075073, 103.9017049 1.4082178)",,Punggol Walk,yes,,
786,1779686984,1779686980,0,166523225,True,2,residential,50,88.156,"LINESTRING (103.9018008 1.4081662, 103.9014808 1.4074408)",,Punggol Walk,yes,,
787,1779686986,4005058600,0,166523217,True,2,residential,50,13.306,"LINESTRING (103.9017049 1.4082178, 103.9017543 1.4083268)",,Punggol Walk,,,
788,1779690292,1748996444,0,166523292,True,2,residential,50,14.626,"LINESTRING (103.9027892 1.4102999, 103.9027186 1.4101889)",,Sentul Crescent,,,
789,1779690294,1748996460,0,166523293,True,2,residential,50,8.68,"LINESTRING (103.9036381 1.4106669, 103.9035603 1.4106736)",,Sentul Crescent,yes,,
790,1779695363,4698082944,0,166523758,True,3,secondary,60,25.248,"LINESTRING (103.9082413 1.4067101, 103.9081366 1.4065086)",,Punggol Road,,,
791,1779695371,1779695372,0,166523755,True,2,secondary,60,98.027,"LINESTRING (103.9081257 1.4067704, 103.9085636 1.4075356)",,Punggol Road,yes,,
792,1779695372,1167581624,0,166523759,True,3,secondary,60,44.319,"LINESTRING (103.9085636 1.4075356, 103.9087608 1.407882)",,Punggol Road,,,
793,1779753138,1779753141,0,174886415,True,2,motorway_link,50,99.569,"LINESTRING (103.9018796 1.3975026, 103.9010835 1.397913)",,,,,
794,1779753139,1779753143,0,32776914,True,1,motorway_link,50,130.093,"LINESTRING (103.9021835 1.3975088, 103.9011039 1.3979604)",,,,,
795,1779753141,369169123,0,174886415,True,2,motorway_link,50,37.114,"LINESTRING (103.9010835 1.397913, 103.9007885 1.3980693)",,,,,
796,1779753143,369169123,0,32776914,True,1,motorway_link,50,37.093,"LINESTRING (103.9011039 1.3979604, 103.9007885 1.3980693)",,,,,
797,1779753155,6744976584,0,175015686,True,2,motorway_link,50,103.964,"LINESTRING (103.9014547 1.3984837, 103.9022782 1.3980405)",,,,,
798,1779753157,1779753160,0,74981360,True,2,motorway_link,50,43.232,"LINESTRING (103.898992 1.3986987, 103.8986171 1.3988021)",,,,,
799,1779753158,1779753165,0,32776985,True,1,motorway_link,50,111.239,"LINESTRING (103.8990237 1.3987529, 103.8981044 1.3991481)",,,,,
800,1779753160,376382023,0,74981360,True,2,motorway_link,50,60.305,"LINESTRING (103.8986171 1.3988021, 103.8980874 1.3989192)",,,,,
801,1779753162,369407275,0,32788304,True,1,motorway_link,50,116.688,"LINESTRING (103.9004904 1.3988755, 103.9013951 1.3983433)",,,,,
802,1779753164,1779753155,0,175015686,True,2,motorway_link,50,103.225,"LINESTRING (103.9006137 1.3988773, 103.9014547 1.3984837)",,,,,
803,1779753165,369178323,0,32776985,True,1,motorway_link,50,60.949,"LINESTRING (103.8981044 1.3991481, 103.8975929 1.3993455)",,,,,
804,1779753166,1779753172,0,175015670,True,3,motorway,90,130.349,"LINESTRING (103.8982915 1.3992732, 103.8971618 1.3995874)",TPE,Tampines Expressway,,,
805,1779753167,369174139,0,620749730,True,3,motorway_link,50,107.821,"LINESTRING (103.8991289 1.3994677, 103.9000306 1.3991104)",,,,,
806,1779753169,135079396,0,32776985,True,1,motorway_link,50,26.314,"LINESTRING (103.8969913 1.3995558, 103.8967884 1.3996777)",,,,,
807,1779753170,242998739,0,32775483,True,4,primary,60,15.112,"LINESTRING (103.8959023 1.39955, 103.8958661 1.399419)",,Punggol Way,yes,,
808,1779753171,1779753177,0,32776552,True,4,primary,60,56.935,"LINESTRING (103.8957795 1.3995766, 103.8959395 1.400063)",,Punggol Way,yes,,
809,1779753172,135079396,0,175015670,True,3,motorway,90,42.705,"LINESTRING (103.8971618 1.3995874, 103.8967884 1.3996777)",TPE,Tampines Expressway,,,
810,1779753174,369173840,0,32776945,True,1,motorway_link,50,29.397,"LINESTRING (103.8977597 1.3998528, 103.8980199 1.3998056)",,,,,
811,1779753175,369173840,0,175015683,True,2,motorway_link,50,33.754,"LINESTRING (103.8977419 1.3999277, 103.8980199 1.3998056)",,,,,
812,1779753176,1779753170,0,32775483,True,4,primary,60,52.228,"LINESTRING (103.8960573 1.3999934, 103.8959023 1.39955)",,Punggol Way,yes,,
813,1779753177,369166625,0,32776552,True,4,primary,60,48.322,"LINESTRING (103.8959395 1.400063, 103.896094 1.4004692)",,Punggol Way,yes,,
814,1779753182,1779753174,0,32776945,True,1,motorway_link,50,86.283,"LINESTRING (103.8970148 1.4000709, 103.8977597 1.3998528)",,,,,
815,1779753185,1779753182,0,32776945,True,1,motorway_link,50,49.539,"LINESTRING (103.8965854 1.4001901, 103.8970148 1.4000709)",,,,,
816,1779753186,1779753185,0,32776945,True,1,motorway_link,50,38.172,"LINESTRING (103.8962446 1.4002322, 103.8965854 1.4001901)",,,,,
817,1779753188,1779753186,0,32776945,True,1,motorway_link,50,47.076,"LINESTRING (103.8958223 1.4002639, 103.8962446 1.4002322)",,,,,
818,1779753189,135079306,0,175015685,True,1,motorway_link,50,36.518,"LINESTRING (103.892435 1.4003016, 103.8921205 1.4003965)",,,,,
819,1779753197,4702038544,0,32776720,True,2,motorway_link,50,193.901,"LINESTRING (103.8929254 1.4006012, 103.8946697 1.4005959)",,,,,
820,1779761820,242958700,0,22652794,False,2,residential,50,25.694,"LINESTRING (103.9048577 1.3915262, 103.904787 1.3913062)",,Rivervale Crescent,,,
821,1779761820,1779761821,0,627702904,False,3,residential,50,22.903,"LINESTRING (103.9048577 1.3915262, 103.9049834 1.3916894)",,Rivervale Crescent,,,
822,1779761821,5178349591,0,627702904,False,3,residential,50,26.122,"LINESTRING (103.9049834 1.3916894, 103.9051371 1.3918671)",,Rivervale Crescent,,,
823,1779761821,1779761820,0,627702904,False,3,residential,50,22.903,"LINESTRING (103.9049834 1.3916894, 103.9048577 1.3915262)",,Rivervale Crescent,,,
824,1779761822,5921905751,0,545321526,True,1,residential,50,8.467,"LINESTRING (103.9058428 1.3925955, 103.9058965 1.3926495)",,Rivervale Crescent,,,
825,1779761823,369468292,0,448937551,True,3,secondary,60,22.985,"LINESTRING (103.9015934 1.3943584, 103.9014832 1.3941835)",,Punggol Road,,,
826,1779761824,242941644,0,628022055,True,2,secondary,60,39.602,"LINESTRING (103.9016164 1.3945697, 103.9018717 1.3948181)",,Punggol Road,,,
827,1779763723,4430972249,0,174886194,True,3,primary,70,28.644,"LINESTRING (103.9074082 1.3863635, 103.9071812 1.3862416)",,Sengkang East Drive,,,
828,1781717277,369172927,0,32921007,True,2,motorway_link,50,21.192,"LINESTRING (103.9033094 1.3961074, 103.9031597 1.3959894)",,,,,
829,1781717279,370746570,0,32921007,True,2,motorway_link,50,19.46,"LINESTRING (103.9038446 1.3961762, 103.9036715 1.3962023)",,,,,
830,1781717280,1781717282,0,166722004,True,2,motorway_link,50,6.616,"LINESTRING (103.903102 1.3962244, 103.9031026 1.3962839)",,,,,
831,1781717281,370746569,0,32921007,True,2,motorway_link,50,12.96,"LINESTRING (103.9035528 1.3962036, 103.9034397 1.3961753)",,,,,
832,1781717282,1781717283,0,166722004,True,2,motorway_link,50,9.708,"LINESTRING (103.9031026 1.3962839, 103.9031014 1.3963712)",,,,,
833,1781717283,1781717284,0,166722004,True,2,motorway_link,50,8.948,"LINESTRING (103.9031014 1.3963712, 103.9030962 1.3964515)",,,,,
834,1781717284,1781717285,0,166722004,True,2,motorway_link,50,9.078,"LINESTRING (103.9030962 1.3964515, 103.9030799 1.3965315)",,,,,
835,1781717285,1781717287,0,166722004,True,2,motorway_link,50,9.921,"LINESTRING (103.9030799 1.3965315, 103.9030392 1.3966109)",,,,,
836,1781717286,369172848,0,166722001,True,3,secondary,60,13.157,"LINESTRING (103.903489 1.3965853, 103.903436 1.3964795)",,Punggol Road,,,
837,1781717287,1781717289,0,166722004,True,2,motorway_link,50,9.021,"LINESTRING (103.9030392 1.3966109, 103.9029994 1.3966816)",,,,,
838,1781717288,1781717294,0,166721998,True,3,secondary,60,59.795,"LINESTRING (103.9034068 1.396634, 103.9036491 1.3971141)",,Punggol Road,yes,,
839,1781717289,1781717290,0,166722004,True,2,motorway_link,50,16.88,"LINESTRING (103.9029994 1.3966816, 103.9029184 1.39681)",,,,,
840,1781717290,369177134,0,174886415,True,2,motorway_link,50,45.137,"LINESTRING (103.9029184 1.39681, 103.9025961 1.3970569)",,,,,
841,1781717291,369174181,0,166722003,True,2,motorway_link,50,12.286,"LINESTRING (103.9042027 1.3970303, 103.9042598 1.3969357)",,,,,
842,1781717292,1781717286,0,166721999,True,3,secondary,60,59.478,"LINESTRING (103.9037356 1.39706, 103.903489 1.3965853)",,Punggol Road,yes,,
843,1781717293,1781717291,0,166722003,True,2,motorway_link,50,6.464,"LINESTRING (103.9041682 1.3970771, 103.9042027 1.3970303)",,,,,
844,1781717294,242941719,0,166722000,True,3,secondary,60,24.154,"LINESTRING (103.9036491 1.3971141, 103.9037434 1.3973098)",,Punggol Road,,,
845,1781717295,1781717293,0,166722003,True,2,motorway_link,50,9.918,"LINESTRING (103.9041196 1.3971519, 103.9041682 1.3970771)",,,,,
846,1781717296,1781717295,0,166722003,True,2,motorway_link,50,12.372,"LINESTRING (103.9040698 1.3972514, 103.9041196 1.3971519)",,,,,
847,1781717297,1781717296,0,166722003,True,2,motorway_link,50,9.284,"LINESTRING (103.9040419 1.3973301, 103.9040698 1.3972514)",,,,,
848,1781717298,1781717297,0,166722003,True,2,motorway_link,50,8.853,"LINESTRING (103.9040403 1.3974097, 103.9040419 1.3973301)",,,,,
849,1781717299,242941719,0,582412263,True,2,motorway_link,50,41.513,"LINESTRING (103.9034091 1.3974762, 103.9037434 1.3973098)",,,,,
850,1781717300,1781717298,0,166722003,True,2,motorway_link,50,17.245,"LINESTRING (103.9040748 1.3975609, 103.9040403 1.3974097)",,,,,
851,1781717301,1781717303,0,166722002,True,2,motorway_link,50,7.566,"LINESTRING (103.9035016 1.3975481, 103.9035678 1.3975639)",,,,,
852,1781717302,1781717301,0,166722002,True,2,motorway_link,50,9.89,"LINESTRING (103.9034127 1.3975446, 103.9035016 1.3975481)",,,,,
853,1781717303,1781717304,0,166722002,True,2,motorway_link,50,11.297,"LINESTRING (103.9035678 1.3975639, 103.9036671 1.3975855)",,,,,
854,1781717304,1781717306,0,166722002,True,2,motorway_link,50,9.585,"LINESTRING (103.9036671 1.3975855, 103.9037444 1.3976237)",,,,,
855,1781717306,1781717307,0,166722002,True,2,motorway_link,50,8.576,"LINESTRING (103.9037444 1.3976237, 103.9038028 1.3976741)",,,,,
856,1781717307,1781717308,0,166722002,True,2,motorway_link,50,10.844,"LINESTRING (103.9038028 1.3976741, 103.9038757 1.3977389)",,,,,
857,1781717308,1781717310,0,166722002,True,2,motorway_link,50,26.965,"LINESTRING (103.9038757 1.3977389, 103.9040473 1.3979103)",,,,,
858,1781717309,1781717302,0,166722002,True,2,motorway_link,50,19.474,"LINESTRING (103.9032391 1.3975681, 103.9034127 1.3975446)",,,,,
859,1781717309,1781717299,0,582412263,True,2,motorway_link,50,21.484,"LINESTRING (103.9032391 1.3975681, 103.9034091 1.3974762)",,,,,
860,1781717310,3786009714,0,35091541,True,3,secondary,60,82.799,"LINESTRING (103.9040473 1.3979103, 103.9043652 1.3985837)",,Punggol Road,,,
861,1781717311,1781717300,0,166722003,True,2,motorway_link,50,18.853,"LINESTRING (103.9041011 1.3977284, 103.9040748 1.3975609)",,,,,
862,1781717311,369174479,0,173767828,True,3,secondary,60,61.163,"LINESTRING (103.9041011 1.3977284, 103.9038324 1.3972484)",,Punggol Road,,,
863,1781717313,2083328584,0,32776538,True,3,secondary,60,22.637,"LINESTRING (103.8962737 1.400972, 103.8963235 1.4011694)",,Punggol Way,,,
864,1781721744,133662095,0,715645007,True,5,motorway,90,80.693,"LINESTRING (103.9064441 1.3948354, 103.9069777 1.3943434)",TPE,Tampines Expressway,,,
865,1839722234,242958500,0,655169451,True,2,tertiary,50,47.803,"LINESTRING (103.8966134 1.3954909, 103.8961915 1.3955741)",,Compassvale Street,,,
866,1840905872,4602349632,0,173243146,False,2,residential,50,35.287,"LINESTRING (103.9157139 1.3919827, 103.9155259 1.391727)",,Tebing Lane,,,
867,1840905872,1840905874,0,173243146,False,2,residential,50,16.336,"LINESTRING (103.9157139 1.3919827, 103.9157991 1.3921024)",,Tebing Lane,,,
868,1840905874,1840905872,0,173243146,False,2,residential,50,16.336,"LINESTRING (103.9157991 1.3921024, 103.9157139 1.3919827)",,Tebing Lane,,,
869,1840905874,6228753190,0,665482688,False,2,residential,50,10.507,"LINESTRING (103.9157991 1.3921024, 103.9158355 1.3921896)",,Tebing Lane,,,
870,1840905879,6228753190,0,665482688,False,2,residential,50,7.342,"LINESTRING (103.9158559 1.3922524, 103.9158355 1.3921896)",,Tebing Lane,,,
871,1840905879,4602225781,0,665482688,False,2,residential,50,7.705,"LINESTRING (103.9158559 1.3922524, 103.9158623 1.3923214)",,Tebing Lane,,,
872,1840905884,4602349629,0,173243172,False,2,residential,50,9.277,"LINESTRING (103.915834 1.3924432, 103.9159173 1.3924483)",,Tebing Lane,,,
873,1840905884,1840905887,0,465242464,False,2,residential,50,10.966,"LINESTRING (103.915834 1.3924432, 103.9157801 1.3925258)",,Tebing Lane,,,
874,1840905884,4602225781,0,644432258,False,2,residential,50,13.904,"LINESTRING (103.915834 1.3924432, 103.9158623 1.3923214)",,Tebing Lane,,,
875,1840905886,5218413678,0,173243172,False,2,residential,50,6.228,"LINESTRING (103.9160304 1.3924792, 103.9160772 1.39251)",,Tebing Lane,,,
876,1840905886,5218413679,0,173243172,False,2,residential,50,7.019,"LINESTRING (103.9160304 1.3924792, 103.915971 1.3924578)",,Tebing Lane,,,
877,1840905887,1840905884,0,465242464,False,2,residential,50,10.966,"LINESTRING (103.9157801 1.3925258, 103.915834 1.3924432)",,Tebing Lane,,,
878,1840905887,5218413690,0,465242464,False,2,residential,50,7.028,"LINESTRING (103.9157801 1.3925258, 103.9157354 1.3925705)",,Tebing Lane,,,
879,1840905890,3593813204,0,173243172,False,2,residential,50,17.855,"LINESTRING (103.9161209 1.3925553, 103.9162156 1.392685)",,Tebing Lane,,,
880,1840905890,5218413678,0,173243172,False,2,residential,50,6.998,"LINESTRING (103.9161209 1.3925553, 103.9160772 1.39251)",,Tebing Lane,,,
881,1840905904,5218413683,0,539267637,True,1,residential,50,11.621,"LINESTRING (103.9152363 1.3931292, 103.9152534 1.3930261)",,Tebing Lane,,,
882,1840905904,5218413689,0,620514218,True,4,primary,60,39.303,"LINESTRING (103.9152363 1.3931292, 103.9150269 1.3928444)",,Punggol East,,,
883,1840905917,2120307343,0,644432259,False,2,residential,50,28.347,"LINESTRING (103.9166899 1.3933317, 103.9165405 1.3931251)",,Tebing Lane,,,
884,1840905917,5217190601,0,722498252,False,2,residential,50,61.67,"LINESTRING (103.9166899 1.3933317, 103.9170198 1.3937776)",,Tebing Lane,,,
885,1840905920,4696207705,0,655172009,True,3,primary,60,39.213,"LINESTRING (103.9155213 1.3935261, 103.9153166 1.3932389)",,Punggol East,,,
886,1840905924,5217190601,0,644913111,False,2,residential,50,21.519,"LINESTRING (103.9171349 1.3939332, 103.9170198 1.3937776)",,Tebing Lane,,,
887,1845246738,5177282039,0,173767825,True,,residential,50,89.147,"LINESTRING (103.9030414 1.403068, 103.9026262 1.4023821)",,Punggol Place,,,
888,1845246741,5966612989,0,173767827,True,2,residential,50,1.139,"LINESTRING (103.9029776 1.4031102, 103.902983 1.4031189)",,Punggol Place,,,
889,1848076757,242955719,0,174049686,True,3,tertiary,,9.04,"LINESTRING (103.8990991 1.3948797, 103.8990209 1.394902)",,Compassvale Street,,,
890,1848076757,3063324013,0,627989337,True,2,tertiary,40,27.897,"LINESTRING (103.8990991 1.3948797, 103.8990234 1.3946405)",,Compassvale Road,,,
891,1854312569,4724604963,0,782598903,True,2,tertiary,50,6.849,"LINESTRING (103.9054043 1.3880705, 103.905447 1.3881149)",,Rivervale Drive,,,
892,1854312570,1854312572,0,175959518,True,2,secondary,60,43.299,"LINESTRING (103.9017974 1.3884811, 103.9018099 1.3888703)",,Punggol Road,,,
893,1854312572,242941554,0,175959518,True,2,secondary,60,30.173,"LINESTRING (103.9018099 1.3888703, 103.901796 1.3891413)",,Punggol Road,,,
894,1854312573,410472410,0,175959518,True,2,secondary,60,90.124,"LINESTRING (103.9017781 1.3895113, 103.9016302 1.3903082)",,Punggol Road,,,
895,1854312574,242958444,0,33263036,True,2,tertiary,50,44.179,"LINESTRING (103.9067565 1.3905561, 103.9068923 1.3901827)",,Rivervale Drive,,,
896,1854312576,377648889,0,74963941,True,2,tertiary,50,70.38,"LINESTRING (103.9064447 1.3908448, 103.9060312 1.3913241)",,Rivervale Drive,,,
897,1854312583,4430972591,0,627984473,True,5,secondary,60,64.913,"LINESTRING (103.8927086 1.3937334, 103.8932612 1.3935447)",,Sengkang East Way,,,
898,1854312584,7311050108,0,627969441,True,3,secondary,60,15.257,"LINESTRING (103.8923356 1.3938605, 103.8924655 1.3938162)",,Sengkang East Way,,,
